system:index,array,.geo
1450,"[[0.042767795019771015, 0.8120571970939636, 27.17462158203125, 577.0684814453125, 362.0, 0.0, 2003.0], [0.11637373920858085, 0.8921655416488647, 27.17462158203125, 577.0684814453125, 353.0, 0.0, 2004.0], [-0.006068862517856322, 0.7762431502342224, 27.17462158203125, 577.0684814453125, 361.0, 0.0, 2005.0], [0.03376376512617507, 0.8225781917572021, 27.17462158203125, 577.0684814453125, 371.0, 0.0, 2006.0], [-0.10704546977622287, 0.6882713437080383, 27.17462158203125, 577.0684814453125, 365.0, 0.0, 2007.0], [0.05067173418845661, 0.8524909615516663, 27.17462158203125, 577.0684814453125, 351.0, 0.0, 2008.0], [0.008934165602909827, 0.8172736167907715, 27.17462158203125, 577.0684814453125, 395.0, 0.0, 2009.0], [-0.1543627096803475, 0.6604791283607483, 27.17462158203125, 577.0684814453125, 293.0, 0.0, 2010.0], [0.01027912349575788, 0.831623375415802, 27.17462158203125, 577.0684814453125, 317.0, 0.0, 2011.0], [-0.01578944167931462, 0.8120571970939636, 27.17462158203125, 577.0684814453125, 367.0, 0.0, 2012.0], [-0.05110594849343375, 0.8353157639503479, 27.17462158203125, 577.0684814453125, 382.0, 0.0, 2021.0], [0.01757341987325378, 0.9104975461959839, 27.17462158203125, 577.0684814453125, 328.0, 0.0, 2022.0], [-0.0117886708407281, 0.8225781917572021, 27.17462158203125, 577.0684814453125, 353.0, 0.0, 2013.0], [-0.030531792593974538, 0.810337483882904, 27.17462158203125, 577.0684814453125, 371.0, 0.0, 2014.0], [-0.0787281053047526, 0.7686435580253601, 27.17462158203125, 577.0684814453125, 387.0, 0.0, 2015.0], [-0.05199657858235218, 0.801877498626709, 27.17462158203125, 577.0684814453125, 337.0, 0.0, 2016.0], [-0.019457282639242957, 0.8409370183944702, 27.17462158203125, 577.0684814453125, 364.0, 0.0, 2017.0], [0.01006221876359592, 0.8769589066505432, 27.17462158203125, 577.0684814453125, 417.0, 0.0, 2018.0], [0.18132106157944128, 1.054720163345337, 27.17462158203125, 577.0684814453125, 390.0, 0.0, 2019.0], [0.055127839250285526, 0.9350293278694153, 27.17462158203125, 577.0684814453125, 351.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[130.99707512239198,-17.62122433335122]}"
1459,"[[-0.03732164407816341, 1.3120427131652832, 22.93621826171875, 9.845072746276855, 537.0, 0.0, 2003.0], [0.004587333778702796, 1.3385807275772095, 22.93621826171875, 9.845072746276855, 507.0, 0.0, 2004.0], [0.002061426468344729, 1.3206417560577393, 22.93621826171875, 9.845072746276855, 503.0, 0.0, 2005.0], [4.635755350954618E-4, 1.3036729097366333, 22.93621826171875, 9.845072746276855, 510.0, 0.0, 2006.0], [0.032803353358224374, 1.3206417560577393, 22.93621826171875, 9.845072746276855, 527.0, 0.0, 2007.0], [-0.007590326394299796, 1.2648770809173584, 22.93621826171875, 9.845072746276855, 490.0, 0.0, 2008.0], [6.076275076680737E-4, 1.2576619386672974, 22.93621826171875, 9.845072746276855, 523.0, 0.0, 2009.0], [-0.011329666622022616, 1.2303537130355835, 22.93621826171875, 9.845072746276855, 537.0, 0.0, 2010.0], [0.024296536781275968, 1.2506089210510254, 22.93621826171875, 9.845072746276855, 526.0, 0.0, 2011.0], [0.01941226026785703, 1.2303537130355835, 22.93621826171875, 9.845072746276855, 521.0, 0.0, 2012.0], [0.043980721040921766, 1.1164571046829224, 22.93621826171875, 9.845072746276855, 544.0, 0.0, 2021.0], [0.02902570763208656, 1.0861310958862305, 22.93621826171875, 9.845072746276855, 553.0, 0.0, 2022.0], [-0.029932586733495414, 1.1655957698822021, 22.93621826171875, 9.845072746276855, 540.0, 0.0, 2013.0], [0.013230504792361764, 1.1933878660202026, 22.93621826171875, 9.845072746276855, 547.0, 0.0, 2014.0], [0.034467963851757766, 1.1992543935775757, 22.93621826171875, 9.845072746276855, 512.0, 0.0, 2015.0], [0.06191140320171162, 1.2113268375396729, 22.93621826171875, 9.845072746276855, 517.0, 0.0, 2016.0], [-0.03523148132863252, 1.0987708568572998, 22.93621826171875, 9.845072746276855, 514.0, 0.0, 2017.0], [-0.05634824838160202, 1.0622831583023071, 22.93621826171875, 9.845072746276855, 506.0, 0.0, 2018.0], [-0.04854024795071554, 1.054720163345337, 22.93621826171875, 9.845072746276855, 529.0, 0.0, 2019.0], [-0.040554212727073935, 1.0473352670669556, 22.93621826171875, 9.845072746276855, 542.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[13.972982750054646,25.900046894777535]}"
1460,"[[0.03450057534445272, 0.5902336239814758, 25.97486686706543, 1280.525146484375, 149.0, 0.0, 2003.0], [0.04294381863531982, 0.5997317433357239, 25.97486686706543, 1280.525146484375, 163.0, 0.0, 2004.0], [-0.05726156452961262, 0.5005841255187988, 25.97486686706543, 1280.525146484375, 156.0, 0.0, 2005.0], [-0.06401715022077492, 0.4948834180831909, 25.97486686706543, 1280.525146484375, 169.0, 0.0, 2006.0], [0.03369889236996215, 0.5936543345451355, 25.97486686706543, 1280.525146484375, 156.0, 0.0, 2007.0], [0.06810865854647563, 0.6291189789772034, 25.97486686706543, 1280.525146484375, 131.0, 0.0, 2008.0], [-0.13317434302538245, 0.4288937449455261, 25.97486686706543, 1280.525146484375, 143.0, 0.0, 2009.0], [0.033989753402177136, 0.5971127152442932, 25.97486686706543, 1280.525146484375, 145.0, 0.0, 2010.0], [-0.02341553483796588, 0.5407623052597046, 25.97486686706543, 1280.525146484375, 179.0, 0.0, 2011.0], [0.028421620576257522, 0.5936543345451355, 25.97486686706543, 1280.525146484375, 164.0, 0.0, 2012.0], [-0.03469865426014207, 0.5400366187095642, 25.97486686706543, 1280.525146484375, 154.0, 0.0, 2021.0], [-0.06148736106031316, 0.5143027901649475, 25.97486686706543, 1280.525146484375, 132.0, 0.0, 2022.0], [0.019719020901829865, 0.5860095024108887, 25.97486686706543, 1280.525146484375, 122.0, 0.0, 2013.0], [0.024593910731755098, 0.5919392704963684, 25.97486686706543, 1280.525146484375, 140.0, 0.0, 2014.0], [0.01929208671101157, 0.5876923203468323, 25.97486686706543, 1280.525146484375, 156.0, 0.0, 2015.0], [-0.059133494764910366, 0.5103216171264648, 25.97486686706543, 1280.525146484375, 177.0, 0.0, 2016.0], [-0.04533987098963099, 0.525173008441925, 25.97486686706543, 1280.525146484375, 145.0, 0.0, 2017.0], [0.04527892733841077, 0.6168466806411743, 25.97486686706543, 1280.525146484375, 157.0, 0.0, 2018.0], [0.07636668824301263, 0.6489893198013306, 25.97486686706543, 1280.525146484375, 138.0, 0.0, 2019.0], [0.05161402088807099, 0.6252915263175964, 25.97486686706543, 1280.525146484375, 154.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[23.671424673282804,5.958870252159341]}"
1495,"[[0.04070358620165404, 0.8665311932563782, -4.856473922729492, 522.8196411132812, 121.0, 0.0, 2003.0], [-0.04268947098273368, 0.7808927893638611, -4.856473922729492, 522.8196411132812, 102.0, 0.0, 2004.0], [-0.05418524919012169, 0.7671455144882202, -4.856473922729492, 522.8196411132812, 102.0, 0.0, 2005.0], [-0.12376105097977153, 0.6953243613243103, -4.856473922729492, 522.8196411132812, 119.0, 0.0, 2006.0], [-0.014962571635373956, 0.801877498626709, -4.856473922729492, 522.8196411132812, 134.0, 0.0, 2007.0], [0.04989185623882508, 0.864486575126648, -4.856473922729492, 522.8196411132812, 118.0, 0.0, 2008.0], [0.008456788836178508, 0.8208000063896179, -4.856473922729492, 522.8196411132812, 108.0, 0.0, 2009.0], [-0.006546499645504245, 0.8035513758659363, -4.856473922729492, 522.8196411132812, 128.0, 0.0, 2010.0], [0.023770851278621552, 0.831623375415802, -4.856473922729492, 522.8196411132812, 144.0, 0.0, 2011.0], [0.03157116739975252, 0.8371783494949341, -4.856473922729492, 522.8196411132812, 138.0, 0.0, 2012.0], [-0.037086065544212565, 0.7482945322990417, -4.856473922729492, 522.8196411132812, 123.0, 0.0, 2021.0], [-0.074453722669098, 0.7086815237998962, -4.856473922729492, 522.8196411132812, 132.0, 0.0, 2022.0], [0.09784205073410546, 0.9011977314949036, -4.856473922729492, 522.8196411132812, 123.0, 0.0, 2013.0], [0.06955045247381353, 0.8706607818603516, -4.856473922729492, 522.8196411132812, 149.0, 0.0, 2014.0], [-3.086595247149271E-4, 0.7985563278198242, -4.856473922729492, 522.8196411132812, 113.0, 0.0, 2015.0], [0.10229553565295091, 0.89891517162323, -4.856473922729492, 522.8196411132812, 116.0, 0.0, 2016.0], [0.014259053569823377, 0.808627188205719, -4.856473922729492, 522.8196411132812, 147.0, 0.0, 2017.0], [-0.03814763962453638, 0.7539751529693604, -4.856473922729492, 522.8196411132812, 133.0, 0.0, 2018.0], [-0.024222877315828062, 0.7656545639038086, -4.856473922729492, 522.8196411132812, 115.0, 0.0, 2019.0], [-0.021977535273829174, 0.7656545639038086, -4.856473922729492, 522.8196411132812, 109.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-103.03267862141408,60.00198962500493]}"
1496,"[[-0.0058139199694525745, 0.5860095024108887, 25.17709732055664, 2456.4560546875, 21.0, 0.0, 2003.0], [-0.07545998324812664, 0.5210524201393127, 25.17709732055664, 2456.4560546875, 25.0, 0.0, 2004.0], [-0.023486134750123955, 0.5777280926704407, 25.17709732055664, 2456.4560546875, 39.0, 0.0, 2005.0], [0.06320457658966572, 0.6691077947616577, 25.17709732055664, 2456.4560546875, 42.0, 0.0, 2006.0], [0.10817366540074946, 0.7187658548355103, 25.17709732055664, 2456.4560546875, 40.0, 0.0, 2007.0], [-0.0011996782254337646, 0.6140815019607544, 25.17709732055664, 2456.4560546875, 28.0, 0.0, 2008.0], [0.09750444045072493, 0.7174874544143677, 25.17709732055664, 2456.4560546875, 30.0, 0.0, 2009.0], [-0.06053935440136882, 0.5641326308250427, 25.17709732055664, 2456.4560546875, 44.0, 0.0, 2010.0], [-0.06049692845052557, 0.5688640475273132, 25.17709732055664, 2456.4560546875, 22.0, 0.0, 2011.0], [-0.020884747483985278, 0.6131651997566223, 25.17709732055664, 2456.4560546875, 42.0, 0.0, 2012.0], [-0.06766612800011174, 0.608623206615448, 25.17709732055664, 2456.4560546875, 37.0, 0.0, 2021.0], [0.032704862594591266, 0.7136831879615784, 25.17709732055664, 2456.4560546875, 41.0, 0.0, 2022.0], [-0.04851815703658635, 0.5902336239814758, 25.17709732055664, 2456.4560546875, 38.0, 0.0, 2013.0], [-0.09308897323509624, 0.5503517985343933, 25.17709732055664, 2456.4560546875, 17.0, 0.0, 2014.0], [-0.0776725229547437, 0.5704572200775146, 25.17709732055664, 2456.4560546875, 28.0, 0.0, 2015.0], [0.12188971605685994, 0.7747084498405457, 25.17709732055664, 2456.4560546875, 35.0, 0.0, 2016.0], [0.12337222180272078, 0.7808927893638611, 25.17709732055664, 2456.4560546875, 33.0, 0.0, 2017.0], [0.05912885248010713, 0.7213383913040161, 25.17709732055664, 2456.4560546875, 39.0, 0.0, 2018.0], [-0.06540850882338323, 0.6014900207519531, 25.17709732055664, 2456.4560546875, 33.0, 0.0, 2019.0], [-0.005743298796479168, 0.665844202041626, 25.17709732055664, 2456.4560546875, 34.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-71.92851672737507,-6.024614161926103]}"
1501,"[[0.014521133248611373, 0.6320204734802246, 0.27349624037742615, 625.8425903320312, 83.0, 0.0, 2003.0], [-0.044454814372060336, 0.5744757652282715, 0.27349624037742615, 625.8425903320312, 85.0, 0.0, 2004.0], [0.019525944950018914, 0.6398916840553284, 0.27349624037742615, 625.8425903320312, 91.0, 0.0, 2005.0], [-0.01765097772519031, 0.6041460037231445, 0.27349624037742615, 625.8425903320312, 90.0, 0.0, 2006.0], [-0.00359174180286026, 0.6196364760398865, 0.27349624037742615, 625.8425903320312, 68.0, 0.0, 2007.0], [-0.058957617877727686, 0.5657018423080444, 0.27349624037742615, 625.8425903320312, 59.0, 0.0, 2008.0], [0.0218706893390328, 0.6479653120040894, 0.27349624037742615, 625.8425903320312, 77.0, 0.0, 2009.0], [-0.008822076501027287, 0.6187037825584412, 0.27349624037742615, 625.8425903320312, 79.0, 0.0, 2010.0], [0.029401472511080495, 0.6583585739135742, 0.27349624037742615, 625.8425903320312, 101.0, 0.0, 2011.0], [0.11650196867587259, 0.7468903064727783, 0.27349624037742615, 625.8425903320312, 78.0, 0.0, 2012.0], [0.07040192651450772, 0.7136831879615784, 0.27349624037742615, 625.8425903320312, 65.0, 0.0, 2021.0], [0.025490705133243807, 0.6702032089233398, 0.27349624037742615, 625.8425903320312, 71.0, 0.0, 2022.0], [0.09736142527999281, 0.7291849255561829, 0.27349624037742615, 625.8425903320312, 111.0, 0.0, 2013.0], [-0.0798924326865067, 0.5533623099327087, 0.27349624037742615, 625.8425903320312, 79.0, 0.0, 2014.0], [0.023672594899946886, 0.6583585739135742, 0.27349624037742615, 625.8425903320312, 78.0, 0.0, 2015.0], [-0.039872707368157845, 0.5962445139884949, 0.27349624037742615, 625.8425903320312, 91.0, 0.0, 2016.0], [-0.06307661860766556, 0.5744757652282715, 0.27349624037742615, 625.8425903320312, 76.0, 0.0, 2017.0], [0.01937495368322517, 0.6583585739135742, 0.27349624037742615, 625.8425903320312, 120.0, 0.0, 2018.0], [-0.06512918943189483, 0.5752856731414795, 0.27349624037742615, 625.8425903320312, 50.0, 0.0, 2019.0], [-0.05667463786243965, 0.5851714611053467, 0.27349624037742615, 625.8425903320312, 73.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[33.61911432172265,68.1625996437096]}"
1507,"[[-0.10258530915759478, 0.5962445139884949, 17.581981658935547, 628.74951171875, 379.0, 0.0, 2003.0], [0.023717911877436437, 0.7174874544143677, 17.581981658935547, 628.74951171875, 301.0, 0.0, 2004.0], [-0.008457155001771244, 0.6802382469177246, 17.581981658935547, 628.74951171875, 339.0, 0.0, 2005.0], [0.05359763389935823, 0.7372327446937561, 17.581981658935547, 628.74951171875, 280.0, 0.0, 2006.0], [0.05193712266628325, 0.7305119633674622, 17.581981658935547, 628.74951171875, 331.0, 0.0, 2007.0], [-0.015155975662506704, 0.6583585739135742, 17.581981658935547, 628.74951171875, 329.0, 0.0, 2008.0], [-0.030535098779162273, 0.6379052996635437, 17.581981658935547, 628.74951171875, 276.0, 0.0, 2009.0], [0.035531061683471976, 0.698911190032959, 17.581981658935547, 628.74951171875, 308.0, 0.0, 2010.0], [0.032284909117316296, 0.6906047463417053, 17.581981658935547, 628.74951171875, 290.0, 0.0, 2011.0], [0.02697867978655455, 0.6802382469177246, 17.581981658935547, 628.74951171875, 342.0, 0.0, 2012.0], [-0.08798455883738598, 0.5196908712387085, 17.581981658935547, 628.74951171875, 336.0, 0.0, 2021.0], [0.1085572629540632, 0.7111724019050598, 17.581981658935547, 628.74951171875, 250.0, 0.0, 2022.0], [-0.026675208344749457, 0.6215102076530457, 17.581981658935547, 628.74951171875, 352.0, 0.0, 2013.0], [0.066799394189345, 0.7099245190620422, 17.581981658935547, 628.74951171875, 317.0, 0.0, 2014.0], [-0.004095011391874515, 0.6339698433876038, 17.581981658935547, 628.74951171875, 369.0, 0.0, 2015.0], [-0.0478331025490335, 0.5851714611053467, 17.581981658935547, 628.74951171875, 355.0, 0.0, 2016.0], [-0.025557587375283908, 0.6023728251457214, 17.581981658935547, 628.74951171875, 334.0, 0.0, 2017.0], [-0.04839437719951489, 0.5744757652282715, 17.581981658935547, 628.74951171875, 355.0, 0.0, 2018.0], [0.022081832752639974, 0.6398916840553284, 17.581981658935547, 628.74951171875, 391.0, 0.0, 2019.0], [-0.024212424627590767, 0.5885371565818787, 17.581981658935547, 628.74951171875, 310.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[26.704127412509504,-25.778465956197923]}"
1508,"[[0.08278944715991932, 0.831623375415802, -13.0679292678833, 345.43389892578125, 28.0, 0.0, 2003.0], [-0.1303729232654729, 0.6252915263175964, -13.0679292678833, 345.43389892578125, 37.0, 0.0, 2004.0], [0.02628501026945651, 0.7887986898422241, -13.0679292678833, 345.43389892578125, 37.0, 0.0, 2005.0], [-0.17568988054955503, 0.5936543345451355, -13.0679292678833, 345.43389892578125, 40.0, 0.0, 2006.0], [0.04640346953006136, 0.8225781917572021, -13.0679292678833, 345.43389892578125, 39.0, 0.0, 2007.0], [0.05045888791133657, 0.8334641456604004, -13.0679292678833, 345.43389892578125, 37.0, 0.0, 2008.0], [0.1581993348890114, 0.9480538368225098, -13.0679292678833, 345.43389892578125, 50.0, 0.0, 2009.0], [-0.11417248732217411, 0.6825125217437744, -13.0679292678833, 345.43389892578125, 79.0, 0.0, 2010.0], [0.045076677149036404, 0.848592221736908, -13.0679292678833, 345.43389892578125, 57.0, 0.0, 2011.0], [-0.1301078048025972, 0.6802382469177246, -13.0679292678833, 345.43389892578125, 59.0, 0.0, 2012.0], [0.05310843694156897, 0.9249853491783142, -13.0679292678833, 345.43389892578125, 73.0, 0.0, 2021.0], [-0.26918111156558355, 0.6095263361930847, -13.0679292678833, 345.43389892578125, 104.0, 0.0, 2022.0], [0.11027109661233347, 0.9274663925170898, -13.0679292678833, 345.43389892578125, 60.0, 0.0, 2013.0], [0.08647171476930449, 0.9104975461959839, -13.0679292678833, 345.43389892578125, 60.0, 0.0, 2014.0], [0.011977061213514384, 0.842833399772644, -13.0679292678833, 345.43389892578125, 66.0, 0.0, 2015.0], [-0.10045412938729648, 0.7372327446937561, -13.0679292678833, 345.43389892578125, 55.0, 0.0, 2016.0], [-0.08036547159800667, 0.7641706466674805, -13.0679292678833, 345.43389892578125, 64.0, 0.0, 2017.0], [0.15497387829468945, 1.006340503692627, -13.0679292678833, 345.43389892578125, 68.0, 0.0, 2018.0], [0.06926923159722942, 0.9274663925170898, -13.0679292678833, 345.43389892578125, 89.0, 0.0, 2019.0], [0.1050595621532252, 0.9700872302055359, -13.0679292678833, 345.43389892578125, 80.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-84.02584477456153,67.26789354916517]}"
1511,"[[0.061256087916802926, 1.2576619386672974, 21.966453552246094, 7.55709171295166, 554.0, 0.0, 2003.0], [0.04397174206161725, 1.2369612455368042, 21.966453552246094, 7.55709171295166, 558.0, 0.0, 2004.0], [0.03431863785990363, 1.2238824367523193, 21.966453552246094, 7.55709171295166, 572.0, 0.0, 2005.0], [0.025179393022191077, 1.2113268375396729, 21.966453552246094, 7.55709171295166, 548.0, 0.0, 2006.0], [-7.570509589269747E-4, 1.1819740533828735, 21.966453552246094, 7.55709171295166, 571.0, 0.0, 2007.0], [-0.05362619711042149, 1.1256885528564453, 21.966453552246094, 7.55709171295166, 538.0, 0.0, 2008.0], [-0.05485024376695202, 1.121038794517517, 21.966453552246094, 7.55709171295166, 562.0, 0.0, 2009.0], [-0.05143390359127076, 1.121038794517517, 21.966453552246094, 7.55709171295166, 603.0, 0.0, 2010.0], [0.0019044402245809167, 1.170960783958435, 21.966453552246094, 7.55709171295166, 563.0, 0.0, 2011.0], [-0.039951450701727564, 1.1256885528564453, 21.966453552246094, 7.55709171295166, 550.0, 0.0, 2012.0], [0.03073098502306726, 1.1655957698822021, 21.966453552246094, 7.55709171295166, 582.0, 0.0, 2021.0], [-0.00575987762775565, 1.1256885528564453, 21.966453552246094, 7.55709171295166, 533.0, 0.0, 2022.0], [-0.04575718719285282, 1.1164571046829224, 21.966453552246094, 7.55709171295166, 584.0, 0.0, 2013.0], [-0.04685671912468181, 1.1119412183761597, 21.966453552246094, 7.55709171295166, 563.0, 0.0, 2014.0], [-0.01531592731173248, 1.1400656700134277, 21.966453552246094, 7.55709171295166, 534.0, 0.0, 2015.0], [-0.006957036582733611, 1.1450082063674927, 21.966453552246094, 7.55709171295166, 561.0, 0.0, 2016.0], [0.011781346761040812, 1.1603208780288696, 21.966453552246094, 7.55709171295166, 587.0, 0.0, 2017.0], [0.0662036464475253, 1.2113268375396729, 21.966453552246094, 7.55709171295166, 553.0, 0.0, 2018.0], [0.018614041311656004, 1.1603208780288696, 21.966453552246094, 7.55709171295166, 569.0, 0.0, 2019.0], [0.02730527334066979, 1.1655957698822021, 21.966453552246094, 7.55709171295166, 546.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[29.440627688841452,28.62700347331791]}"
1513,"[[-0.08183304267938118, 0.6594170331954956, 3.536702871322632, 358.362548828125, 173.0, 0.0, 2003.0], [0.025422733832220046, 0.7656545639038086, 3.536702871322632, 358.362548828125, 210.0, 0.0, 2004.0], [0.03703235492099233, 0.7762431502342224, 3.536702871322632, 358.362548828125, 190.0, 0.0, 2005.0], [0.06704164640798893, 0.8052341938018799, 3.536702871322632, 358.362548828125, 187.0, 0.0, 2006.0], [0.013947694126598353, 0.751121997833252, 3.536702871322632, 358.362548828125, 222.0, 0.0, 2007.0], [-0.008292565205802016, 0.7278634905815125, 3.536702871322632, 358.362548828125, 229.0, 0.0, 2008.0], [-0.03501904019510127, 0.700115978717804, 3.536702871322632, 358.362548828125, 170.0, 0.0, 2009.0], [-0.05160425348189346, 0.6825125217437744, 3.536702871322632, 358.362548828125, 225.0, 0.0, 2010.0], [0.09126798260806945, 0.8243665099143982, 3.536702871322632, 358.362548828125, 232.0, 0.0, 2011.0], [0.0011027426946903507, 0.7331830263137817, 3.536702871322632, 358.362548828125, 249.0, 0.0, 2012.0], [-0.05379990341447638, 0.6691077947616577, 3.536702871322632, 358.362548828125, 234.0, 0.0, 2021.0], [0.05589591055634591, 0.7777853608131409, 3.536702871322632, 358.362548828125, 225.0, 0.0, 2022.0], [-0.056435578550864895, 0.6746236681938171, 3.536702871322632, 358.362548828125, 194.0, 0.0, 2013.0], [0.008553294769017339, 0.7385942935943604, 3.536702871322632, 358.362548828125, 232.0, 0.0, 2014.0], [-0.0024752159039442834, 0.7265475392341614, 3.536702871322632, 358.362548828125, 203.0, 0.0, 2015.0], [-0.020561031495499926, 0.7074434757232666, 3.536702871322632, 358.362548828125, 199.0, 0.0, 2016.0], [0.01297839221972974, 0.7399618625640869, 3.536702871322632, 358.362548828125, 235.0, 0.0, 2017.0], [-0.041161859996048045, 0.6848033666610718, 3.536702871322632, 358.362548828125, 208.0, 0.0, 2018.0], [0.019153591940930248, 0.7441005706787109, 3.536702871322632, 358.362548828125, 217.0, 0.0, 2019.0], [0.01878614684642932, 0.7427148818969727, 3.536702871322632, 358.362548828125, 200.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[79.83499695508225,48.12839232744104]}"
